"","acr_homology","high_condence_acr_GBA","ID","low_condence_acr_GBA","medium_condence_acr_GBA"
"435","no","no","GCF_003073955.1_ASM307395v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"436","no","no","GCF_003076395.1_ASM307639v1","no","AcrIIA3;AcrIIA7;AcrIIC4;AcrIIA1;AcrIIA13;AcrIIA15;AcrVA5"
"437","no","no","GCF_003095635.1_ASM309563v1","AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA13;AcrIIA7","no"
"438","no","no","GCF_003111785.1_ASM311178v1","AcrIF11;AcrIIA1;AcrIIA13;AcrVA5;AcrIIIB1;AcrIIA15","no"
"439","no","no","GCF_003112145.1_ASM311214v1","AcrIIA14;AcrVA5;AcrIIA7;AcrIIA15;AcrIIA13;AcrIIA1;AcrIIIB1","no"
"440","no","no","GCF_003112165.1_ASM311216v1","AcrIIA15;AcrIIA14;AcrVA5;AcrIIA1;AcrIIA7;AcrIIA13","no"
"441","no","no","GCF_003112185.1_ASM311218v1","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7","no"
"442","no","no","GCF_003112205.1_ASM311220v1","AcrIIA14;AcrIIA15;AcrIIA7;AcrIF12;AcrVA5","no"
"443","no","no","GCF_003112225.1_ASM311222v1","AcrIIA13;AcrIIA14;AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5;AcrIF14","no"
"444","no","no","GCF_003112245.1_ASM311224v1","AcrIC1;AcrIIA1;AcrIIA7;AcrIIA15","no"
"445","no","no","GCF_003122105.1_ASM312210v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrVA5;AcrIIA14;AcrIE4","no"
"446","no","no","GCF_003172465.2_ASM317246v2","AcrIIA7;AcrIIA15;AcrVA5","no"
"447","no","no","GCF_003176855.1_ASM317685v1","AcrIIA14;AcrIIA15","no"
"448","no","no","GCF_003180975.1_ASM318097v1","AcrIIA7;AcrIF4;AcrIIA1","no"
"449","no","no","GCF_003180995.1_ASM318099v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIIA15;AcrIIA13;AcrIIIB1","no"
"450","no","no","GCF_003203755.1_ASM320375v1","AcrIIA15;AcrIIA1;AcrIIA7","no"
"451","no","no","GCF_003204155.1_ASM320415v1","AcrIF14;AcrVA5;AcrIIA14;AcrIIA13;AcrVA1;AcrIIA7;AcrIIA11;AcrIF11;AcrIIA1","no"
"452","no","no","GCF_003231115.1_ASM323111v1","AcrIIA14;AcrIIIB1;AcrIIA1;AcrVA5","no"
"453","no","no","GCF_003254065.1_ASM325406v1","AcrVA5;AcrIIA13;AcrIF4;AcrIIA1;AcrIIA9;AcrIIC2","no"
"454","no","no","GCF_003268695.1_ASM326869v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrVA5","no"
"455","no","no","GCF_003288275.1_ASM328827v1","AcrIC1;AcrIIA1;AcrIIA7;AcrIIA15","no"
"456","no","no","GCF_003288295.1_ASM328829v1","AcrIC1;AcrIIA1;AcrIIA7;AcrIIA15","no"
"457","no","no","GCF_003288415.1_ASM328841v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrIIA14","no"
"458","no","no","GCF_003308975.1_ASM330897v1","AcrIIA1;AcrIIA13;AcrVA5;AcrIIA7;AcrIIA14;AcrIIIB1","no"
"459","no","no","GCF_003325975.1_ASM332597v1","AcrIIA15;AcrIIA7;AcrIIA14;AcrIF4;AcrIF9;AcrIF3","no"
"460","no","no","GCF_003336405.1_ASM333640v1","AcrVA5;AcrIIA14;AcrIIA1;AcrIIA15;AcrIIA13;AcrIF12","no"
"461","no","no","GCF_003342715.1_ASM334271v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIE4","no"
"462","no","no","GCF_003351385.1_ASM335138v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIIA14","no"
"463","no","no","GCF_003355175.1_ASM335517v1","AcrIIA1;AcrIIA14;AcrIIA15;AcrIIA13;AcrVA5","no"
"464","no","no","GCF_003367885.1_ASM336788v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"465","no","no","GCF_003399775.2_ASM339977v2","AcrVA5;AcrIIA7;AcrIIA15;AcrIIA13","no"
"466","no","no","GCF_003399795.2_ASM339979v2","AcrIIA15;AcrIIA7;AcrVA5","no"
"467","no","no","GCF_003399845.2_ASM339984v2","AcrIIA7;AcrIIIB1;AcrVA5;AcrIIA13","no"
"468","no","no","GCF_003399885.2_ASM339988v2","AcrIIA15;AcrIIA7;AcrVA5","no"
"469","no","no","GCF_003399945.2_ASM339994v2","AcrVA5;AcrIIA1;AcrIIIB1","no"
"470","no","no","GCF_003400045.2_ASM340004v2","AcrIIA15;AcrIIA1;AcrIIA13","no"
"471","no","no","GCF_003402955.1_ASM340295v1","AcrVA5;AcrIIA1;AcrIF4;AcrIIA14;AcrIIA13;AcrIF14;AcrIIC2","no"
"472","no","no","GCF_003410275.1_ASM341027v1","AcrIIA15;AcrIIA1;AcrIF9","no"
"473","no","no","GCF_003413625.1_ASM341362v1","AcrIIA15;AcrIIA7;AcrIIA1;AcrIE4;AcrVA5","no"
"474","no","no","GCF_003433275.1_ASM343327v1","AcrIIC4;AcrIF4;AcrIIA15;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIA13","no"
"475","no","no","GCF_003443795.1_ASM344379v1","AcrIIA7;AcrIIA15;AcrVA5;AcrIF11;AcrIIA1","no"
"476","no","no","GCF_003443815.1_ASM344381v1","AcrIIA15;AcrIIA7;AcrIF11;AcrVA1;AcrIIA13;AcrIIC2;AcrVA5;AcrIIIB1;AcrIIA1","no"
"477","no","no","GCF_003491165.1_ASM349116v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIIIB1;AcrIIA1;AcrIF4;AcrIIC4","no"
"478","no","no","GCF_003570765.1_ASM357076v1","AcrIIA1;AcrIIA15;AcrVA5","no"
"479","no","no","GCF_003571765.1_ASM357176v1","AcrVA2;AcrVA5;AcrIF11;AcrIIA9;AcrIIA14;AcrIIIB1;AcrIIA1","no"
"480","no","no","GCF_003571785.1_ASM357178v1","AcrIIA15;AcrIIA13;AcrIIA7;AcrVA1;AcrIIA1;AcrVA5;AcrIIIB1","no"
"481","no","no","GCF_003586045.1_E.coli_isolate","AcrIIA7;AcrIIA15;AcrVA5;AcrIF11","no"
"482","no","no","GCF_003586065.1_EcRM9872","AcrIIA1;AcrIIA7;AcrIF9;AcrIIA15;AcrVA5","no"
"483","no","no","GCF_003591595.1_ASM359159v1","AcrIIA15;AcrVA5","no"
"484","no","no","GCF_003627195.1_ASM362719v1","AcrIIA7;AcrIIA15;AcrVA5","no"
"485","no","no","GCF_003627855.1_ASM362785v1","AcrIIA7;AcrIIA1;AcrIIA13;AcrVA5","no"
"486","no","no","GCF_003667385.1_ASM366738v1","no","no"
"487","no","no","GCF_003667405.1_ASM366740v1","AcrIIA15;AcrVA5;AcrIIA13;AcrVA2","no"
"488","no","no","GCF_003667425.1_ASM366742v1","AcrIF4;AcrVA5;AcrIIA13","no"
"489","no","no","GCF_003691425.1_ASM369142v1","AcrIIA15;AcrIIA13;AcrIIA14","no"
"490","no","no","GCF_003697165.2_ASM369716v2","AcrIIA13;AcrIIA1;AcrIIA7;AcrIIA3;AcrVA5;AcrIIA15","no"
"491","no","no","GCF_003703795.1_ASM370379v1","AcrIIA7;AcrIIA9;AcrVA5;AcrIIA15;AcrIIIB1;AcrIIA14","no"
"492","no","no","GCF_003711005.1_ASM371100v1","AcrIIIB1;AcrIF11;AcrIF14;AcrIIA13;AcrIIA1;AcrVA5","no"
"493","no","no","GCF_003711045.1_ASM371104v1","AcrIIA15;AcrIE4;AcrVA5;AcrIIA7","no"
"494","no","no","GCF_003717595.1_ASM371759v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIF7;AcrIIA15","no"
"495","no","no","GCF_003790525.1_ASM379052v1","AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA14;AcrIIA13;AcrIIA9;AcrIIA3;AcrIIA1","no"
"496","no","no","GCF_003812945.1_ASM381294v1","AcrIIA13;AcrIIA15;AcrVA5;AcrIIA1;AcrIIIB1;AcrIIA9","no"
"497","no","no","GCF_003813145.1_ASM381314v1","AcrIIA15;AcrIIA13;AcrIF5;AcrVA5;AcrIIA1;AcrIIA7","no"
"498","no","no","GCF_003856575.1_ASM385657v1","AcrVA5;AcrIF4;AcrIIA1;AcrIIA7;AcrIIA9","no"
"499","no","no","GCF_003856675.1_ASM385667v1","AcrIIA1;AcrIIA7;AcrIIA14;AcrIIA15;AcrIIA13;AcrVA5;AcrIIIB1","no"
"500","no","no","GCF_003925895.1_ASM392589v1","AcrVA5;AcrIIA13;AcrIIA7;AcrIF4","no"
"501","no","no","GCF_003956165.1_ASM395616v1","AcrIIA3;AcrIIA15;AcrVA5;AcrVA1;AcrIIA11;AcrIIA14","no"
"502","no","no","GCF_003956185.1_ASM395618v1","AcrIIA13;AcrIF4;AcrIIA15;AcrIIIB1;AcrIIA1;AcrVA5","no"
"503","no","no","GCF_003956205.1_ASM395620v1","AcrIIA1;AcrIIA13;AcrIIA15;AcrIIIB1;AcrVA5","no"
"504","no","no","GCF_003956225.1_ASM395622v1","AcrVA5;AcrIF11;AcrVA2;AcrIIA15","no"
"505","no","no","GCF_003956245.1_ASM395624v1","no","AcrIIA14;AcrIIA13;AcrVA5;AcrIIA1;AcrIIIB1;AcrIIA15;AcrIIA8;AcrIIA7"
"506","no","no","GCF_003956265.1_ASM395626v1","AcrIIA14;AcrIF11;AcrIIA1;AcrIIA15;AcrIIA13;AcrVA1;AcrIIA9;AcrIF14;AcrIIIB1","no"
"507","no","no","GCF_003956285.1_ASM395628v1","AcrIIA15;AcrIIA7;AcrIIC4;AcrVA1;AcrIIIB1;AcrVA5","no"
"508","no","no","GCF_003956325.1_ASM395632v1","AcrIIA1;AcrIIA13;AcrIIA15;AcrIIIB1;AcrVA5","no"
"509","no","no","GCF_003956345.1_ASM395634v1","AcrIIIB1;AcrVA5;AcrIIA14;AcrIIA15;AcrIIA1;AcrIF11","no"
"510","no","no","GCF_003956365.1_ASM395636v1","AcrIIA13;AcrIIA15;AcrIF4;AcrIIIB1;AcrIIA1;AcrVA5","no"
"511","no","no","GCF_003956385.1_ASM395638v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIA1","no"
"512","no","no","GCF_003956405.1_ASM395640v1","AcrVA5;AcrIIA15;AcrIIA14;AcrIIA13","no"
"513","no","no","GCF_003956425.1_ASM395642v1","AcrVA1;AcrIIA15;AcrIIA7;AcrIIC4;AcrIIIB1","no"
"514","no","no","GCF_003956445.1_ASM395644v1","AcrIIC4;AcrIIA7;AcrIIA15;AcrVA1;AcrIF11;AcrIIIB1","no"
"515","no","no","GCF_003956465.1_ASM395646v1","AcrVA1;AcrIIC4;AcrIIA7;AcrIIA15;AcrIIIB1","no"
"516","no","no","GCF_003956485.1_ASM395648v1","AcrIIA1;AcrIIA13;AcrIIA15;AcrIIIB1;AcrVA5;AcrIF12","no"
"517","no","no","GCF_003966425.1_ASM396642v1","AcrIC1;AcrIIA7;AcrIIA1;AcrIIA15;AcrIF12","no"
"518","no","no","GCF_003966445.1_ASM396644v1","AcrIC1;AcrIIA14;AcrIIA1;AcrIIA7;AcrIIA15;AcrIF12;AcrIIC2","no"
"519","no","no","GCF_003966465.1_ASM396646v1","AcrIIA14;AcrIIA7;AcrIIA1;AcrVA5;AcrIIA15;AcrIIA13;AcrIIC2","no"
"520","no","no","GCF_003966795.1_ASM396679v1","AcrIIA14;AcrIIIB1;AcrIIA1;AcrIE4","no"
"521","no","no","GCF_003971215.1_ASM397121v1","AcrIIA15;AcrIIA13;AcrIF11;AcrVA5;AcrIIA1;AcrIIA14;AcrIF14;AcrIIIB1;AcrIE4","no"
"522","no","no","GCF_003999795.1_ASM399979v1","AcrIF4;AcrIIA15;AcrVA5;AcrIE4","no"
"523","no","no","GCF_004006545.1_ASM400654v1","AcrIIA14;AcrIIA15","no"
"524","no","no","GCF_004006575.1_ASM400657v1","AcrIIA14;AcrIIA1;AcrIIIB1;AcrVA5;AcrIIC1","no"
"525","no","no","GCF_004011015.1_ASM401101v1","AcrIIIB1;AcrIIA7;AcrVA1;AcrIIA1;AcrIIA13;AcrIIA15;AcrIF14;AcrVA5","no"
"526","no","no","GCF_004022505.2_ASM402250v2","AcrIIA7;AcrIIA15;AcrVA5","no"
"527","no","no","GCF_004088295.1_ASM408829v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIIIB1;AcrIF11;AcrIE4","no"
"528","no","no","GCF_004114395.1_ASM411439v1","AcrIIA15;AcrIIA13","no"
"529","no","no","GCF_004135775.1_ASM413577v1","AcrIIA15;AcrIE4;AcrIIC2","no"
"530","no","no","GCF_004135815.1_ASM413581v1","AcrIE4;AcrIIA15;AcrIIC2","no"
"531","no","no","GCF_004295365.1_ASM429536v1","AcrVA5;AcrIIA13;AcrIF4;AcrIF11;AcrIE4;AcrIIA14","no"
"532","no","no","GCF_004301465.1_ASM430146v1","AcrVA5;AcrIIA15;AcrIIA7;AcrIE4","no"
"533","no","no","GCF_004328685.1_ASM432868v1","AcrIIA15;AcrVA2;AcrIC1;AcrIIA14","no"
"534","no","no","GCF_004355105.2_ASM435510v2","AcrIIA15;AcrIIA7;AcrVA5","no"
"535","no","no","GCF_004358365.1_ASM435836v1","AcrVA5;AcrIIA14;AcrIIA15;AcrIIA7;AcrIIA1","no"
"536","no","no","GCF_004358385.1_ASM435838v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIIA7;AcrIIA14;AcrIIC2;AcrIIIB1","no"
"537","no","no","GCF_004358405.1_ASM435840v1","AcrIIA7;AcrIIA1;AcrVA5;AcrIIA15;AcrIIA14;AcrIIA13","no"
"538","no","no","GCF_004358965.1_ASM435896v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"539","no","no","GCF_004358985.1_ASM435898v1","AcrIIA15;AcrIIA7;AcrVA5;AcrIF14","no"
"540","no","no","GCF_004405205.2_ASM440520v2","AcrIF4;AcrIIA1;AcrIIA15;AcrVA5;AcrIE4","no"
"541","no","no","GCF_004526255.1_ASM452625v1","AcrIIA7;AcrIIA15;AcrIIA13","no"
"542","no","no","GCF_004564035.1_ASM456403v1","AcrIIA14;AcrIIA7;AcrIIA1;AcrIIA3;AcrIIA15;AcrIF5;AcrVA5;AcrIIA13","no"
"543","no","no","GCF_004564175.1_ASM456417v1","AcrIIA15;AcrIIA13;AcrIIA7;AcrIIA14;AcrIIA1;AcrVA5","no"
"544","no","no","GCF_004759025.1_ASM475902v1","AcrIIA13;AcrIIA15;AcrVA5;AcrIIA7;AcrIF14","no"
"545","no","no","GCF_004801575.1_ASM480157v1","AcrIF11;AcrIF14","no"
"546","no","no","GCF_004924255.1_ASM492425v1","no","AcrIIA15;AcrIF11;AcrIIA13;AcrIIA9;AcrIIA7"
"547","no","no","GCF_004924355.1_ASM492435v1","AcrIIA14;AcrIIA15;AcrVA5","no"
"548","no","no","GCF_005014055.1_ASM501405v1","AcrIIA15;AcrIIA14","no"
"549","no","no","GCF_005014075.1_ASM501407v1","AcrIIA15;AcrIIA13;AcrVA5;AcrIIA1;AcrIF4;AcrIIIB1","no"
"550","no","no","GCF_005037715.1_ASM503771v2","AcrIIA15;AcrIIA14;AcrVA5;AcrIIA13;AcrIIA7;AcrIIA1","no"
"551","no","no","GCF_005037725.1_ASM503772v2","AcrIIA15;AcrVA5;AcrIIA14;AcrIIA7;AcrIIA1;AcrIIA13","no"
"552","no","no","GCF_005037775.1_ASM503777v2","AcrVA5;AcrIIA13;AcrIIA15;AcrIIA1;AcrIF12","no"
"553","no","no","GCF_005037795.1_ASM503779v2","AcrIIA15;AcrVA5;AcrIIA7;AcrIIA1;AcrIIA14;AcrIIA13","no"
"554","no","no","GCF_005037805.1_ASM503780v2","AcrIIA7;AcrIIA1;AcrIIA15","no"
"555","no","no","GCF_005037815.1_ASM503781v2","AcrIF9;AcrIIA7;AcrIIA1;AcrVA5;AcrIIA15","no"
"556","no","no","GCF_005037845.1_ASM503784v2","AcrIIIB1;AcrIIA13;AcrIIA14;AcrIIA15;AcrIIA1;AcrIIA7;AcrIE1","no"
"557","no","no","GCF_005156265.1_ASM515626v1","AcrVA5;AcrIIA1;AcrIF4;AcrIIA14","no"
"558","no","no","GCF_005383105.2_ASM538310v2","AcrIIA15;AcrIIA13;AcrIIA14;AcrIIIB1;AcrIIA7","no"
"559","no","no","GCF_005391285.2_ASM539128v2","AcrIIA15;AcrIIA1;AcrIIA7","no"
"560","no","no","GCF_005393605.2_ASM539360v2","AcrIIA1;AcrIIA15;AcrIIA7;AcrIIA14;AcrIIC2","no"
"561","no","no","GCF_005396225.2_ASM539622v2","AcrIIA15;AcrIIA1","no"
"562","no","no","GCF_005484365.1_ASM548436v1","AcrIIA15;AcrIIA7;AcrIIA13;AcrVA5","no"
"563","no","no","GCF_005671355.1_ASM567135v1","AcrIIA15;AcrIIA13;AcrIE4;AcrIIA7","no"
"564","no","no","GCF_005886035.1_ASM588603v1","AcrIIA13;AcrIIA15;AcrIIA7;AcrIIIB1;AcrVA5","no"
"565","no","no","GCF_005890115.1_ASM589011v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"566","no","no","GCF_005954605.1_ASM595460v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"567","no","no","GCF_005954625.1_ASM595462v1","AcrIIA15;AcrIIA7;AcrVA5","no"
"568","no","no","GCF_005954725.1_ASM595472v1","AcrIIA7;AcrIIA15;AcrIIA14;AcrIF14;AcrVA5","no"
"569","no","no","GCF_006337025.1_ASM633702v1","AcrVA5;AcrIF5;AcrIIA15;AcrIIA13;AcrIIA7","no"
"570","no","no","GCF_006351885.1_ASM635188v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrVA5;AcrIIA7;AcrIIIB1","no"
"571","no","no","GCF_006352265.1_ASM635226v1","AcrIIA15;AcrIIA13;AcrIIA7;AcrIIA1;AcrVA5","no"
"572","no","no","GCF_006364695.1_ASM636469v1","AcrIIA15;AcrIF4;AcrIIA1;AcrVA5;AcrIIA13;AcrIIIB1","no"
"573","no","no","GCF_006536085.2_ASM653608v3","AcrVA5;AcrIIA7;AcrIIA14;AcrIIA15","no"
"574","no","no","GCF_006537505.2_ASM653750v3","AcrIIA7;AcrIIA13;AcrIIA15","no"
"575","no","no","GCF_006777045.1_ASM677704v1","AcrVA5;AcrIIIB1;AcrIIA13;AcrIIA15;AcrIIA1","no"
"576","no","no","GCF_006777065.1_ASM677706v1","AcrIIA7;AcrIIA14;AcrIIA15;AcrVA5","no"
"577","no","no","GCF_006777085.1_ASM677708v1","AcrVA5;AcrIIIB1;AcrIIA13;AcrIIA15;AcrIIA1;AcrIIA14","no"
"578","no","no","GCF_006965465.1_ASM696546v1","AcrVA5;AcrIIA13;AcrIIA15;AcrIIIB1;AcrIIA14","no"
"579","no","no","GCF_007012305.1_ASM701230v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4;AcrIIC4","no"
"580","no","no","GCF_007632435.1_ASM763243v1","AcrIIA15;AcrVA5;AcrIIC2","no"
"581","no","no","GCF_007833255.1_ASM783325v1","AcrIIA13;AcrIIA1;AcrIIA14;AcrIIA7;AcrIIA3;AcrIIA15","no"
"582","no","no","GCF_007833295.1_ASM783329v1","AcrIIA14;AcrIIA1;AcrIIA13;AcrIIA15;AcrIIC2","no"
"583","no","no","GCF_007954215.2_ASM795421v2","AcrIIA15;AcrIIA3;AcrIIA7;AcrIIA14;AcrVA5","no"
"584","no","no","GCF_007990655.1_ASM799065v1","AcrIC1;AcrIIA1;AcrIIA7;AcrIIA15;AcrIF12","no"
"585","no","no","GCF_007995175.1_ASM799517v1","AcrIIA15;AcrVA5;AcrIIIB1;AcrIIA14","no"
"586","no","no","GCF_007997855.1_ASM799785v1","AcrIIA15;AcrIIA14;AcrIIA9;AcrVA5;AcrIIA13;AcrIIIB1;AcrIIA7;AcrIIA1;AcrIF14","no"
"587","no","no","GCF_007998005.1_ASM799800v1","no","AcrIIA14;AcrIIA1;AcrVA5;AcrIIA15;AcrIE1;AcrIIA13"
"588","no","no","GCF_007998065.1_ASM799806v1","AcrIIA14;AcrIIA1;AcrIIIB1;AcrIIA13;AcrIIA7;AcrIIA15;AcrIF14;AcrIF3;AcrIF11","no"
"589","no","no","GCF_007998085.1_ASM799808v1","AcrIF9;AcrIIA9;AcrIIA14;AcrIIA7;AcrIF14;AcrIIA1;AcrIIA13;AcrIIA15;AcrVA3;AcrIIIB1","no"
"590","no","no","GCF_008033295.1_ASM803329v1","AcrIIA7;AcrIIA15;AcrVA5;AcrIIA14;AcrVA3","no"
"591","no","no","GCF_008033315.1_ASM803331v1","AcrIIA7;AcrIIA15;AcrVA5;AcrIIA14;AcrVA3","no"
"592","no","no","GCF_008042015.2_ASM804201v2","AcrVA5;AcrIIA14;AcrIIA15;AcrIIA13;AcrIIA7;AcrIE4","no"
"593","no","no","GCF_008065435.1_ASM806543v1","AcrIIC4;AcrIIA1;AcrIIA7;AcrVA5;AcrIIA15;AcrIE4","no"
"594","no","no","GCF_008080655.1_ASM808065v1","AcrIIIB1;AcrIF11;AcrIIA13","no"
"595","no","no","GCF_008124005.1_ASM812400v1","AcrIIA14;AcrIIA7;AcrVA2;AcrVA5;AcrIIA15","no"
"596","no","no","GCF_008124085.1_ASM812408v1","AcrIIA14;AcrIIA7;AcrIIA15;AcrIIA1;AcrIIA3","no"
"597","no","no","GCF_008124105.1_ASM812410v1","AcrIIA7;AcrVA5;AcrIF14;AcrIIA15;AcrIF12","no"
"598","no","no","GCF_008124125.1_ASM812412v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5;AcrIF12","no"
"599","no","no","GCF_008124145.1_ASM812414v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5;AcrIF12","no"
"600","no","no","GCF_008124165.1_ASM812416v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"601","no","no","GCF_008124185.1_ASM812418v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"602","no","no","GCF_008124205.1_ASM812420v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"603","no","no","GCF_008124225.1_ASM812422v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"604","no","no","GCF_008124245.1_ASM812424v1","AcrIIA15;AcrIF14;AcrVA5;AcrIIA7","no"
"605","no","no","GCF_008124265.1_ASM812426v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"606","no","no","GCF_008124285.1_ASM812428v1","AcrVA5;AcrIF14;AcrIIA15;AcrIIA7","no"
"607","no","no","GCF_008124305.1_ASM812430v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"608","no","no","GCF_008124325.1_ASM812432v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"609","no","no","GCF_008124345.1_ASM812434v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"610","no","no","GCF_008124365.1_ASM812436v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"611","no","no","GCF_008124385.1_ASM812438v1","AcrIIA7;AcrIIA15;AcrIF14;AcrVA5","no"
"612","no","no","GCF_008124405.1_ASM812440v1","AcrVA5;AcrIF14;AcrIIA15;AcrIIA7","no"
"613","no","no","GCF_008124425.1_ASM812442v1","AcrIF4;AcrIIA1;AcrIIA13;AcrVA5","no"
"614","no","no","GCF_008247765.1_ASM824776v1","AcrIIA15","no"
"615","no","no","GCF_008247925.1_ASM824792v1","AcrIIA15","no"
"616","no","no","GCF_008248145.1_ASM824814v1","AcrIIA15","no"
"617","no","no","GCF_008275005.1_ASM827500v1","AcrIIA15","no"
"618","no","no","GCF_008275025.1_ASM827502v1","AcrIIA15","no"
"619","no","no","GCF_008275045.1_ASM827504v1","AcrIIA15","no"
"620","no","no","GCF_008275065.1_ASM827506v1","AcrIIA15","no"
"621","no","no","GCF_008275085.1_ASM827508v1","AcrIIA15","no"
"622","no","no","GCF_008275105.1_ASM827510v1","AcrIIA15","no"
"623","no","no","GCF_008329665.1_ASM832966v1","AcrIIA1;AcrIIA15;AcrIIA13","no"
"624","no","no","GCF_008370755.1_ASM837075v1","AcrIIA15;AcrIIA7;AcrIF3;AcrIF9;AcrIIA14;AcrIIA13;AcrIIA1","no"
"625","no","no","GCF_008375335.1_ASM837533v1","AcrIIA1;AcrIF11;AcrVA2;AcrIIA15","no"
"626","no","no","GCF_008632555.1_ASM863255v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4","no"
"627","no","no","GCF_008632575.1_ASM863257v1","AcrVA5;AcrIIA13;AcrIIA1;AcrIF4","no"
"628","no","no","GCF_008642395.1_ASM864239v1","AcrIIA15;AcrIIA13;AcrIIA1;AcrIIIB1;AcrIIA7;AcrIF12;AcrIIA14","no"
"629","no","no","GCF_008642415.1_ASM864241v1","AcrIIA15;AcrIIA14","no"
"630","no","no","GCF_008761455.2_ASM876145v2","AcrIIA7;AcrIF11;AcrIIA3;AcrIIA1;AcrIIA13;AcrIIA15","no"
"631","no","no","GCF_008761475.2_ASM876147v2","AcrIIA7;AcrIF11;AcrIIA3;AcrIIA1;AcrIIA13;AcrIIA15","no"
"632","no","no","GCF_008761495.2_ASM876149v2","AcrIIA7;AcrIIA14;AcrIF11;AcrIIA3;AcrIIA1;AcrIIA13;AcrIIA15;AcrIF14","no"
"633","no","no","GCF_008761515.1_ASM876151v1","AcrIIA15;AcrIIA1;AcrIIA14","no"
"634","no","no","GCF_008761535.2_ASM876153v3","AcrIIA14;AcrIIA7;AcrIIA1;AcrIIA15;AcrIIA13;AcrVA5;AcrIF12","no"
"635","no","no","GCF_008807655.1_ASM880765v1","AcrIIA7;AcrIIIB1;AcrIIA15;AcrIIA13;AcrVA5","no"
"636","no","no","GCF_008824125.1_ASM882412v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"637","no","no","GCF_008931725.1_ASM893172v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"638","no","no","GCF_008931745.1_ASM893174v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"639","no","no","GCF_008931765.1_ASM893176v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"640","no","no","GCF_008931865.1_ASM893186v1","AcrVA5;AcrIIA15;AcrIIA7","no"
"641","no","no","GCF_008949495.1_ASM894949v1","AcrVA5;AcrIIIB1;AcrIIA15;AcrIIA13;AcrIIA14;AcrIIA1;AcrID1","no"
"642","no","no","GCF_009176965.1_ASM917696v1","no","AcrIIA15;AcrIIC4;AcrIF11;AcrVA5"
"643","no","no","GCF_009395265.1_ASM939526v1","AcrIIA15;AcrIIA7;AcrIF14","no"
"644","no","no","GCF_009648495.1_ASM964849v1","AcrIF14;AcrVA5;AcrIIA14;AcrIIA15","no"
"645","no","no","GCF_009650035.1_ASM965003v1","AcrIIA15;AcrVA5;AcrIIA13;AcrIIA7;AcrIIA1","no"
"646","no","no","GCF_009664185.1_ASM966418v1","AcrIIA14;AcrIIA15;AcrIIA1;AcrIE1","no"
"647","no","no","GCF_009664205.1_ASM966420v1","AcrIIA14;AcrIIA15;AcrIIA1;AcrIE1","no"
"648","no","no","GCF_009671045.1_ASM967104v1","AcrIIA15;AcrIIA1","no"
"649","no","no","GCF_009671105.1_ASM967110v1","AcrIIA15;AcrIF11;AcrIIA7","no"
"650","no","no","GCF_009671125.1_ASM967112v1","AcrIIA15;AcrIIA7","no"
"651","no","no","GCF_009720465.1_ASM972046v1","AcrIIA13;AcrVA5;AcrIF4;AcrIIIB1;AcrIIA15;AcrIIA1","no"
"652","no","no","GCF_009720605.1_ASM972060v1","AcrIIA15;AcrIIA7;AcrVA5","no"
